2023-03-12 16:09:03,318 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x186d4632fc10004
2023-03-12 16:09:03,323 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:62451 which had sessionid 0x186d4632fc10005
2023-03-12 16:09:03,328 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x186d4632fc10004, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:745)
2023-03-12 16:09:03,329 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:62448 which had sessionid 0x186d4632fc10004
2023-03-12 16:09:05,308 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:62974
2023-03-12 16:09:05,313 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x186d4632fc10005 at /127.0.0.1:62974
2023-03-12 16:09:05,315 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x186d4632fc10005 for client /127.0.0.1:62974, probably expired
2023-03-12 16:09:05,315 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:62974 which had sessionid 0x186d4632fc10005
2023-03-12 16:09:05,339 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:62975
2023-03-12 16:09:05,340 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:62975
2023-03-12 16:09:05,342 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x186d4632fc10006 with negotiated timeout 30000 for client /127.0.0.1:62975
2023-03-12 16:09:05,849 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:62982
2023-03-12 16:09:05,849 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x186d4632fc10004 at /127.0.0.1:62982
2023-03-12 16:09:05,850 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x186d4632fc10004 for client /127.0.0.1:62982, probably expired
2023-03-12 16:09:05,851 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:62982 which had sessionid 0x186d4632fc10004
2023-03-12 16:09:05,855 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:62983
2023-03-12 16:09:05,856 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /127.0.0.1:62983
2023-03-12 16:09:05,859 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x186d4632fc10007 with negotiated timeout 30000 for client /127.0.0.1:62983
2023-03-12 16:09:08,637 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0x7 zxid:0x44 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2023-03-12 16:09:08,638 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10006 type:create cxid:0x3 zxid:0x45 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2023-03-12 16:09:08,640 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0x8 zxid:0x46 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService
2023-03-12 16:09:08,640 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10006 type:create cxid:0x4 zxid:0x47 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService
2023-03-12 16:09:08,644 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0x9 zxid:0x48 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService/consumers Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService/consumers
2023-03-12 16:09:08,644 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10006 type:create cxid:0x5 zxid:0x49 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService/providers Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService/providers
2023-03-12 16:09:08,653 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10006 type:create cxid:0x7 zxid:0x4c txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2023-03-12 16:09:08,654 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0xb zxid:0x4d txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2023-03-12 16:09:08,657 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0xd zxid:0x4e txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService
2023-03-12 16:09:08,658 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10006 type:create cxid:0x8 zxid:0x4f txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService
2023-03-12 16:09:08,662 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10006 type:create cxid:0x9 zxid:0x50 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService/configurators Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService/configurators
2023-03-12 16:09:08,662 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0xf zxid:0x51 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService/providers Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService/providers
2023-03-12 16:09:08,668 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0x12 zxid:0x52 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2023-03-12 16:09:08,670 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0x13 zxid:0x53 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService
2023-03-12 16:09:08,672 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0x14 zxid:0x54 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService/configurators Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService/configurators
2023-03-12 16:09:08,675 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0x17 zxid:0x55 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2023-03-12 16:09:08,676 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0x18 zxid:0x56 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService
2023-03-12 16:09:08,677 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x186d4632fc10007 type:create cxid:0x19 zxid:0x57 txntype:-1 reqpath:n/a Error Path:/dubbo/com.dubbo.api.UserService/routers Error:KeeperErrorCode = NodeExists for /dubbo/com.dubbo.api.UserService/routers
